EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,/MILLE,,1/M,,1/M,,1/M,,1/M,,1/NM,,1/NM,
  33RR20070204,  I08S,    40,  1,     21,     21,2,20070227,1514,-51.4353,  89.1982, 3871,    808.8,   2.4839,  34.4620,2,  34.4605,2,    183.8,2,    183.9,2,    63.40,2,    34.11,2,     0.01,2,     2.36,2,    1.201,2,    0.621,2, -999.000,5,   2241.0,2,   2317.0,2,     41.9,2,    36.66,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     20,     20,2,20070227,1514,-51.4353,  89.1982, 3871,    908.9,   2.3565,  34.5029,2,  34.5029,2,    182.6,2,    181.3,2,    67.80,2,    34.11,2,     0.01,2,     2.35,2,    1.039,2,    0.541,2, -999.000,5,   2245.8,2,   2321.6,2,     41.2,2,    36.24,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     19,     19,2,20070227,1514,-51.4353,  89.1982, 3871,   1008.7,   2.4405,  34.5727,2,  34.5725,2,    176.2,2,    176.2,2,    70.97,2,    33.58,2,     0.00,2,     2.33,2,    0.631,2,    0.323,2, -999.000,5,   2249.7,6,   2327.6,2,     41.0,2,    35.07,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     18,     18,2,20070227,1514,-51.4353,  89.1982, 3871,   1107.8,   2.3802,  34.6073,2,  34.6065,2,    176.4,2,    175.9,2,    73.32,2,    33.16,2,     0.00,2,     2.31,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     41.2,2,    34.60,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     17,     17,2,20070227,1514,-51.4353,  89.1982, 3871,   1208.1,   2.3726,  34.6486,2,  34.6485,2,    178.3,2,    178.4,2,    74.43,2,    32.50,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     40.4,2,    33.84,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     16,     16,2,20070227,1514,-51.4353,  89.1982, 3871,   1308.9,   2.3641,  34.6812,2,  34.6803,2,    180.9,2,    181.2,2,    75.33,2,    31.68,2,     0.00,2,     2.19,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   2334.4,2,     41.2,2,    32.69,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     15,     15,2,20070227,1514,-51.4353,  89.1982, 3871,   1409.0,   2.3166,  34.7014,2,  34.7008,2,    183.6,2,    185.0,2,    76.02,2,    31.17,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     41.1,2,    32.75,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     14,     14,2,20070227,1514,-51.4353,  89.1982, 3871,   1511.2,   2.2716,  34.7218,2,  34.7216,2,    187.4,2,    187.9,2,    76.51,2,    30.64,2,     0.00,2,     2.12,2,    0.177,2,    0.086,2, -999.000,5,   2245.3,2,   2336.8,2,     40.7,2,    31.78,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     13,     13,2,20070227,1514,-51.4353,  89.1982, 3871,   1612.6,   2.2047,  34.7334,2,  34.7332,2,    190.2,2,    190.3,2,    77.82,2,    30.40,2,     0.00,2,     2.09,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     40.3,2,    31.95,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     12,     12,2,20070227,1514,-51.4353,  89.1982, 3871,   1714.1,   2.1416,  34.7427,2,  34.7425,2,    192.5,2,    192.9,2,    79.14,2,    30.17,2,     0.00,2,     2.08,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     40.5,2,    31.21,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     11,     11,2,20070227,1514,-51.4353,  89.1982, 3871,   1815.5,   2.0401,  34.7460,2,  34.7458,2,    194.4,2,    194.3,2,    82.53,2,    30.08,2,     0.00,2,     2.07,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   2340.8,2,     41.2,2,    31.31,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,     10,     10,2,20070227,1514,-51.4353,  89.1982, 3871,   1917.3,   1.9465,  34.7497,2,  34.7496,2,    196.2,2,    196.3,2,    84.90,2,    30.08,2,     0.00,2,     2.07,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     41.3,2,    31.77,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      9,      9,2,20070227,1514,-51.4353,  89.1982, 3871,   2017.7,   1.8415,  34.7498,2,  34.7502,2,    197.6,2,    198.0,2,    87.47,2,    30.08,2,     0.00,2,     2.07,2,    0.143,2,    0.069,2, -999.000,5,   2246.7,2,   2343.6,2,     40.6,2,    31.20,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      8,      8,2,20070227,1514,-51.4353,  89.1982, 3871,   2271.6,   1.6253,  34.7458,2,  34.7458,2,    201.1,2,    201.1,2,    93.59,2,    30.27,2,     0.00,2,     2.09,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     41.0,2,    31.90,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      7,      7,2,20070227,1514,-51.4353,  89.1982, 3871,   2524.8,   1.3818,  34.7369,2,  34.7368,2,    204.2,2,    203.2,2,   102.65,2,    30.65,2,     0.00,2,     2.12,2,    0.112,2,    0.053,2, -999.000,5,   2253.8,2,   2353.3,2,     40.9,2,    31.77,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      6,      6,2,20070227,1514,-51.4353,  89.1982, 3871,   2778.4,   1.1869,  34.7267,2,  34.7264,2,    206.5,2,    205.3,2,   107.53,2,    31.03,2,     0.00,2,     2.15,2,    0.149,2,    0.071,2, -999.000,5,   -999.0,9,   -999.0,9,     41.0,2,    32.13,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      5,      5,2,20070227,1514,-51.4353,  89.1982, 3871,   3032.7,   0.9921,  34.7165,2,  34.7160,2,    208.8,2,    208.5,2,   113.91,2,    31.36,2,     0.00,2,     2.17,2,    0.205,2,    0.099,2, -999.000,5,   2256.4,2,   2353.9,2,     41.2,2,    32.80,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      4,      4,2,20070227,1514,-51.4353,  89.1982, 3871,   3287.5,   0.7361,  34.7034,2,  34.7038,2,    212.6,2,    212.2,2,   119.66,2,    31.69,2,     0.00,2,     2.19,2,    0.332,2,    0.163,2, -999.000,5,   -999.0,9,   -999.0,9,     41.3,2,    32.70,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      3,      3,2,20070227,1514,-51.4353,  89.1982, 3871,   3542.1,   0.5268,  34.6931,2,  34.6936,2,    217.0,2,    216.4,2,   124.59,2,    31.94,2,     0.00,2,     2.21,2,    0.485,2,    0.243,2, -999.000,5,   2257.4,2,   2352.6,2,     40.5,2,    33.31,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      2,      2,2,20070227,1514,-51.4353,  89.1982, 3871,   3746.2,   0.3892,  34.6864,2,  34.6849,2,    220.2,2,    219.9,2,   126.57,2,    32.08,2,     0.00,2,     2.22,2,    0.610,2,    0.303,2, -999.000,5,   2257.0,2,   2352.1,2,     40.5,2,    33.21,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    40,  1,      1,      1,2,20070227,1514,-51.4353,  89.1982, 3871,   3873.8,   0.3580,  34.6844,2,  34.6840,2,    220.2,2,    220.8,2,   127.70,2,    32.12,2,     0.00,2,     2.22,2,    0.652,2,    0.322,2, -999.000,5,   2258.7,6,   2352.9,2,     41.4,2,    33.27,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     36,     36,2,20070227,2258,-51.0035,  89.5875, 4091,      5.1,   6.2661,  33.7669,2,  33.7660,2,    306.1,2,   -999.0,9,     2.38,2,    18.54,2,     0.24,2,     1.45,2, -999.000,9, -999.000,9, -999.000,9,   2108.0,6,   2271.2,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     35,     35,2,20070227,2258,-51.0035,  89.5875, 4091,     42.1,   5.6771,  33.7841,2,  33.7825,2,    307.6,2,    306.4,2,     3.60,2,    19.45,2,     0.28,2,     1.50,2, -999.000,9, -999.000,9, -999.000,9,   2112.4,2,   2271.6,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     34,   9433,2,20070227,2258,-51.0035,  89.5875, 4091,     76.8,   5.3082,  33.7978,2,  33.7966,2,    305.0,2,    307.2,2,     4.42,2,    20.19,2,     0.28,2,     1.53,2, -999.000,9, -999.000,9, -999.000,9,   2116.0,2,   2272.0,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     33,     33,2,20070227,2258,-51.0035,  89.5875, 4091,     97.1,   5.0957,  33.8427,2,  33.8412,2,    303.4,2,    301.7,2,     2.98,2,    20.67,2,     0.38,2,     1.59,2, -999.000,9, -999.000,9, -999.000,9,   2119.5,2,   2271.7,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     32,     32,2,20070227,2258,-51.0035,  89.5875, 4091,    127.1,   4.2258,  33.8863,2,  33.8868,2,    293.5,2,    293.1,2,     8.51,2,    25.01,2,     0.02,2,     1.74,2, -999.000,9, -999.000,9, -999.000,9,   2139.4,2,   2268.1,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     31,     31,2,20070227,2258,-51.0035,  89.5875, 4091,    147.4,   3.7249,  33.8576,2,  33.8557,2,    296.5,2,    298.5,2,    10.76,2,    26.15,2,     0.02,2,     1.82,2, -999.000,9, -999.000,9, -999.000,9,   2143.3,2,   2268.8,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     30,     30,2,20070227,2258,-51.0035,  89.5875, 4091,    177.5,   3.4690,  33.8978,2,  33.8976,2,    298.1,2,    297.1,2,    13.84,2,    26.73,2,     0.01,2,     1.85,2, -999.000,9, -999.000,9, -999.000,9,   2150.2,2,   2270.2,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     29,     29,2,20070227,2258,-51.0035,  89.5875, 4091,    226.9,   3.0762,  33.9311,2,  33.9268,2,    295.6,2,    295.5,2,    16.91,2,    27.72,2,     0.01,2,     1.92,2, -999.000,9, -999.000,9, -999.000,9,   2154.7,2,   2273.5,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     28,     28,2,20070227,2258,-51.0035,  89.5875, 4091,    276.4,   3.3061,  34.0386,2,  34.0376,2,    281.7,2,    273.8,2,    19.99,2,    28.63,2,     0.01,2,     1.96,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     27,     27,2,20070227,2258,-51.0035,  89.5875, 4091,    327.2,   3.2777,  34.0911,2,  34.0906,2,    262.7,2,    263.8,2,    22.25,2,    29.26,2,     0.01,2,     2.01,2, -999.000,9, -999.000,9, -999.000,9,   2170.2,2,   2276.9,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     26,     26,2,20070227,2258,-51.0035,  89.5875, 4091,    377.3,   2.8179,  34.0951,2,  34.0902,2,    262.9,2,    263.7,2,    26.77,2,    30.36,2,     0.01,2,     2.08,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     25,     25,2,20070227,2258,-51.0035,  89.5875, 4091,    427.1,   2.8349,  34.1396,2,  34.1374,2,    253.3,2,    252.0,2,    29.85,2,    30.94,2,     0.01,2,     2.13,2, -999.000,9, -999.000,9, -999.000,9,   2184.7,2,   2284.4,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     24,     24,2,20070227,2258,-51.0035,  89.5875, 4091,    478.1,   2.6205,  34.1677,2,  34.1670,2,    243.3,2,    243.5,2,    35.21,2,    31.89,2,     0.01,2,     2.19,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     23,     23,2,20070227,2258,-51.0035,  89.5875, 4091,    528.4,   2.5916,  34.2144,2,  34.2111,2,    227.3,2,    232.5,2,    39.52,2,    32.37,2,     0.01,2,     2.24,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     22,     22,2,20070227,2258,-51.0035,  89.5875, 4091,    648.8,   2.9734,  34.3704,2,  34.3681,2,    204.5,2,    197.0,2,    50.25,2,    33.47,2,     0.01,2,     2.33,2, -999.000,9, -999.000,9, -999.000,9,   2221.5,2,   2305.9,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     21,     21,2,20070227,2258,-51.0035,  89.5875, 4091,    749.9,   2.7066,  34.4081,2,  34.4061,2,    189.7,2,    190.3,2,    56.44,2,    34.06,2,     0.01,2,     2.36,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     20,     20,2,20070227,2258,-51.0035,  89.5875, 4091,    849.3,   2.6120,  34.4729,2,  34.4727,2,    184.1,2,    182.1,2,    63.27,2,    34.25,2,     0.01,2,     2.36,2, -999.000,9, -999.000,9, -999.000,9,   2240.1,2,   2318.5,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     19,     19,2,20070227,2258,-51.0035,  89.5875, 4091,    949.2,   2.4277,  34.5128,2,  34.5114,2,    180.2,2,    179.6,2,    68.24,2,    34.30,2,     0.00,2,     2.37,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     18,     18,2,20070227,2258,-51.0035,  89.5875, 4091,   1051.0,   2.4359,  34.5681,2,  34.5676,2,    176.4,2,    175.8,2,    71.35,2,    33.91,2,     0.01,2,     2.34,2, -999.000,9, -999.000,9, -999.000,9,   2249.5,2,   2325.8,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     17,     17,2,20070227,2258,-51.0035,  89.5875, 4091,   1152.0,   2.4032,  34.6078,2,  34.6067,2,    176.3,2,    176.0,2,    73.84,2,    33.51,2,     0.01,2,     2.32,2, -999.000,9, -999.000,9, -999.000,9,   2250.6,6,   2329.6,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     16,     16,2,20070227,2258,-51.0035,  89.5875, 4091,   1253.0,   2.3453,  34.6458,2,  34.6454,2,    178.2,2,    178.0,2,    75.69,2,    32.79,2,     0.01,2,     2.27,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     15,     15,2,20070227,2258,-51.0035,  89.5875, 4091,   1354.2,   2.3516,  34.6826,2,  34.6823,2,    180.9,2,    181.6,2,    75.69,2,    31.93,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   2334.8,2,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
  33RR20070204,  I08S,    41,  1,     14,     14,2,20070227,2258,-51.0035,  89.5875, 4091,   1455.2,   2.2806,  34.7000,2,  34.6998,2,    183.9,2,    185.0,2,    77.14,2,    31.64,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9
