SampleID	Cruise	Station	Replicate	Date_Time	Day	Month	Year	Time	Latitude	Longitude	Depth	Bottom_Depth	Temperature	Salinity	Oxygen	Silicate	NO2	NOx	NH3	PO4	DOC	TOC	PAR	Chlorophyll	DCM	Season	Longhurst_Short	Longhurst_Long
1	I8S-S11-N01	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	940.04	2873	1.72	34.75	198	87.61	0	30.48	NA	2.11	41.7	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
2	I8S-S11-N01	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	940.04	2873	1.72	34.75	198	87.61	0	30.48	NA	2.11	41.7	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
3	I8S-S11-N03	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	419.07	2873	2	34.68	177.2	83.19	0.01	32.96	NA	2.29	41.9	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
4	I8S-S11-N03	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	419.07	2873	2	34.68	177.2	83.19	0.01	32.96	NA	2.29	41.9	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
5	I8S-S11-N05	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	220.52	2873	1.86	34.56	175.7	79.57	0.02	34.91	NA	2.42	41.9	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
6	I8S-S11-N05	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	220.52	2873	1.86	34.56	175.7	79.57	0.02	34.91	NA	2.42	41.9	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
7	I8S-S11-N08	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	118.71	2873	1.05	34.36	207	70.51	0.05	34.85	NA	2.42	43.8	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
8	I8S-S11-N08	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	118.71	2873	1.05	34.36	207	70.51	0.05	34.85	NA	2.42	43.8	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
9	I8S-S11-N11	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	43.57	2873	0.71	33.73	339.4	28.38	0.22	23.63	NA	1.54	46.3	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
10	I8S-S11-N11	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	43.57	2873	0.71	33.73	339.4	28.38	0.22	23.63	NA	1.54	46.3	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
11	I8S-S11-N12	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	19.71	2873	0.72	33.73	339	28.39	0.22	23.63	NA	1.55	47	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
12	I8S-S11-N12	I8S	Station_11	A	2007-2-18T07:11:00	18	2	7	07:11:00	-63.26	82.01	19.71	2873	0.72	33.73	339	28.39	0.22	23.63	NA	1.55	47	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
13	I8S-S15-N01	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	967.77	2328	1.5	34.74	199.9	93.39	0	30.72	NA	2.13	42	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
14	I8S-S15-N01	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	967.77	2328	1.5	34.74	199.9	93.39	0	30.72	NA	2.13	42	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
15	I8S-S15-N03	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	482.38	2328	1.89	34.72	185.1	84.96	0.01	31.73	NA	2.21	41.6	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
16	I8S-S15-N03	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	482.38	2328	1.89	34.72	185.1	84.96	0.01	31.73	NA	2.21	41.6	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
17	I8S-S15-N05	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	235.2	2328	1.92	34.65	174.1	83.8	0.02	33.84	NA	2.34	42.5	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
18	I8S-S15-N05	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	235.2	2328	1.92	34.65	174.1	83.8	0.02	33.84	NA	2.34	42.5	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
19	I8S-S15-N08	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	103.18	2328	1.15	34.45	207.7	74.58	0.17	34.45	NA	2.41	44	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
20	I8S-S15-N08	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	103.18	2328	1.15	34.45	207.7	74.58	0.17	34.45	NA	2.41	44	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
21	I8S-S15-N11	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	41.3	2328	1.03	33.87	330.1	33.65	0.18	24.8	NA	1.66	47.3	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
22	I8S-S15-N11	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	41.3	2328	1.03	33.87	330.1	33.65	0.18	24.8	NA	1.66	47.3	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
23	I8S-S15-N12	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	20.5	2328	1.04	33.86	332.6	32.87	0.18	24.65	NA	1.63	48.8	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
24	I8S-S15-N12	I8S	Station_15	A	2007-2-19T05:32:00	19	2	7	05:32:00	-61.49	82.01	20.5	2328	1.04	33.86	332.6	32.87	0.18	24.65	NA	1.63	48.8	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
25	I8S-S23-N01	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	941.52	2006	1.29	34.73	203.5	98.56	0.01	31.04	NA	2.14	41.4	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
26	I8S-S23-N01	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	941.52	2006	1.29	34.73	203.5	98.56	0.01	31.04	NA	2.14	41.4	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
27	I8S-S23-N03	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	420.63	2006	1.67	34.71	190.5	87.09	0.01	31.63	NA	2.18	41.8	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
28	I8S-S23-N03	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	420.63	2006	1.67	34.71	190.5	87.09	0.01	31.63	NA	2.18	41.8	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
29	I8S-S23-N05	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	219.33	2006	1.43	34.61	187.9	83.63	0.03	33.23	NA	2.29	43.2	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
30	I8S-S23-N05	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	219.33	2006	1.43	34.61	187.9	83.63	0.03	33.23	NA	2.29	43.2	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
31	I8S-S23-N08	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	119.45	2006	0.38	34.38	221.1	73.92	0.15	33.67	NA	2.33	45.1	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
32	I8S-S23-N08	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	119.45	2006	0.38	34.38	221.1	73.92	0.15	33.67	NA	2.33	45.1	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
33	I8S-S23-N11	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	41.41	2006	1.3	33.87	331.2	33.15	0.19	24.83	NA	1.65	48.9	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
34	I8S-S23-N11	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	41.41	2006	1.3	33.87	331.2	33.15	0.19	24.83	NA	1.65	48.9	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
35	I8S-S23-N12	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	21.2	2006	1.3	33.87	331.1	32.99	0.19	24.78	NA	1.65	49.6	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
36	I8S-S23-N12	I8S	Station_23	A	2007-2-21T02:16:00	21	2	7	02:16:00	-57.92	82.23	21.2	2006	1.3	33.87	331.1	32.99	0.19	24.78	NA	1.65	49.6	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
37	I8S-S32-N01	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	941.77	4684	2.18	34.71	184.9	78.4	0.01	31.21	NA	2.14	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
38	I8S-S32-N01	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	941.77	4684	2.18	34.71	184.9	78.4	0.01	31.21	NA	2.14	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
39	I8S-S32-N03	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	421.44	4684	1.98	34.41	194.6	65.07	0.01	34.36	NA	2.37	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
40	I8S-S32-N03	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	421.44	4684	1.98	34.41	194.6	65.07	0.01	34.36	NA	2.37	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
41	I8S-S32-N05	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	219.29	4684	1.09	34.07	286.6	38.83	0.04	31.19	NA	2.14	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
42	I8S-S32-N05	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	219.29	4684	1.09	34.07	286.6	38.83	0.04	31.19	NA	2.14	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
43	I8S-S32-N08	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	117.8	4684	1.2	33.87	333.6	28.01	0.27	27.05	NA	1.92	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
44	I8S-S32-N08	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	117.8	4684	1.2	33.87	333.6	28.01	0.27	27.05	NA	1.92	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
45	I8S-S32-N11	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	40.63	4684	2.8	33.85	322.8	11.49	0.24	24.28	NA	1.64	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
46	I8S-S32-N11	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	40.63	4684	2.8	33.85	322.8	11.49	0.24	24.28	NA	1.64	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
47	I8S-S32-N12	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	17.04	4684	2.8	33.85	321.3	11.5	0.24	24.28	NA	1.64	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
48	I8S-S32-N12	I8S	Station_32	A	2007-2-25T22:38:00	25	2	7	22:38:00	-54.79	85.67	17.04	4684	2.8	33.85	321.3	11.5	0.24	24.28	NA	1.64	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
49	I8S-S38-N01	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	938.63	4243	2.41	34.64	177.9	73.44	0.01	32.47	NA	2.25	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
50	I8S-S38-N01	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	938.63	4243	2.41	34.64	177.9	73.44	0.01	32.47	NA	2.25	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
51	I8S-S38-N03	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	420.05	4243	2.44	34.33	207.5	54.68	0.01	33.87	NA	2.35	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
52	I8S-S38-N03	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	420.05	4243	2.44	34.33	207.5	54.68	0.01	33.87	NA	2.35	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
53	I8S-S38-N05	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	222.11	4243	0.84	33.94	328.9	29.86	0.27	28.46	NA	2.01	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
54	I8S-S38-N05	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	222.11	4243	0.84	33.94	328.9	29.86	0.27	28.46	NA	2.01	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
55	I8S-S38-N08	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	120.3	4243	2.06	33.76	335	17.49	0.23	26.54	NA	1.78	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
56	I8S-S38-N08	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	120.3	4243	2.06	33.76	335	17.49	0.23	26.54	NA	1.78	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
57	I8S-S38-N11	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	40.64	4243	3.29	33.78	320.5	12.03	0.24	24.04	NA	1.65	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
58	I8S-S38-N11	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	40.64	4243	3.29	33.78	320.5	12.03	0.24	24.04	NA	1.65	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
59	I8S-S38-N12	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	21.61	4243	3.4	33.78	319.2	8.8	0.23	22.89	NA	1.63	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
60	I8S-S38-N12	I8S	Station_38	A	2007-2-27T22:38:00	27	2	7	22:38:00	-52.25	88.3	21.61	4243	3.4	33.78	319.2	8.8	0.23	22.89	NA	1.63	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
61	I8S-S45-N23	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	486.54	3774	4.73	34.3	222.9	23.47	0	28.61	NA	1.97	41.7	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
62	I8S-S45-N23	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	486.54	3774	4.73	34.3	222.9	23.47	0	28.61	NA	1.97	41.7	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
63	I8S-S45-N25	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	386.91	3774	5.01	34.26	233.1	18.62	0	27.5	NA	1.9	41.5	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
64	I8S-S45-N25	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	386.91	3774	5.01	34.26	233.1	18.62	0	27.5	NA	1.9	41.5	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
65	I8S-S45-N29	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	189.49	3774	4.55	33.92	287.4	7.69	0	24.32	NA	1.7	43.7	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
66	I8S-S45-N29	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	189.49	3774	4.55	33.92	287.4	7.69	0	24.32	NA	1.7	43.7	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
67	I8S-S45-N32	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	91.59	3774	6.63	33.76	299.1	1.44	0.23	17.81	NA	1.39	46.3	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
68	I8S-S45-N32	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	91.59	3774	6.63	33.76	299.1	1.44	0.23	17.81	NA	1.39	46.3	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
69	I8S-S45-N33	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	46.99	3774	6.98	33.78	297.2	1.24	0.25	17.76	NA	1.35	47.2	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
70	I8S-S45-N33	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	46.99	3774	6.98	33.78	297.2	1.24	0.25	17.76	NA	1.35	47.2	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
71	I8S-S45-N35	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	5.95	3774	6.99	33.78	295.5	1.47	0.25	17.76	NA	1.35	47.8	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
72	I8S-S45-N35	I8S	Station_45	A	2007-3-1T04:03:00	1	3	7	04:03:00	-49.28	91.22	5.95	3774	6.99	33.78	295.5	1.47	0.25	17.76	NA	1.35	47.8	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
73	I8S-S48-N01	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	971.96	3517	3.1	34.43	187.7	53.78	0	33.54	NA	2.33	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
74	I8S-S48-N01	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	971.96	3517	3.1	34.43	187.7	53.78	0	33.54	NA	2.33	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
75	I8S-S48-N03	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	486.9	3517	4.94	34.28	229.4	20.39	0.01	27.75	NA	1.92	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
76	I8S-S48-N03	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	486.9	3517	4.94	34.28	229.4	20.39	0.01	27.75	NA	1.92	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
77	I8S-S48-N05	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	233.09	3517	6.29	34.2	271.5	8.42	0	22.03	NA	1.53	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
78	I8S-S48-N05	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	233.09	3517	6.29	34.2	271.5	8.42	0	22.03	NA	1.53	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
79	I8S-S48-N08	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	105.88	3517	7.33	34	290.4	1.92	0.2	17.48	NA	1.32	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
80	I8S-S48-N08	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	105.88	3517	7.33	34	290.4	1.92	0.2	17.48	NA	1.32	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
81	I8S-S48-N11	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	40.06	3517	7.74	33.9	292.9	1.3	0.24	17.27	NA	1.28	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
82	I8S-S48-N11	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	40.06	3517	7.74	33.9	292.9	1.3	0.24	17.27	NA	1.28	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
83	I8S-S48-N12	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	22.11	3517	7.78	33.91	293.6	1.31	0.24	17.14	NA	1.27	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
84	I8S-S48-N12	I8S	Station_48	A	2007-3-2T04:00:00	2	3	7	04:00:00	-47.99	92.35	22.11	3517	7.78	33.91	293.6	1.31	0.24	17.14	NA	1.27	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
85	I8S-S60-N01	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	973.04	3250	5.42	34.35	212.2	21.27	0	27.78	NA	1.91	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
86	I8S-S60-N01	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	973.04	3250	5.42	34.35	212.2	21.27	0	27.78	NA	1.91	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
87	I8S-S60-N03	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	487.74	3250	10.03	34.77	250.7	3.5	0	13.41	NA	0.98	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
88	I8S-S60-N03	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	487.74	3250	10.03	34.77	250.7	3.5	0	13.41	NA	0.98	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
89	I8S-S60-N05	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	240.15	3250	10.48	34.78	255.5	2.59	0.01	11.77	NA	0.89	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
90	I8S-S60-N05	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	240.15	3250	10.48	34.78	255.5	2.59	0.01	11.77	NA	0.89	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
91	I8S-S60-N08	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	106.52	3250	11.25	34.84	258.1	1.67	0.73	9.71	NA	0.79	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
92	I8S-S60-N08	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	106.52	3250	11.25	34.84	258.1	1.67	0.73	9.71	NA	0.79	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
93	I8S-S60-N11	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	41.96	3250	13.39	34.75	264.3	0	0.13	6.05	NA	0.55	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
94	I8S-S60-N11	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	41.96	3250	13.39	34.75	264.3	0	0.13	6.05	NA	0.55	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
95	I8S-S60-N12	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	20.34	3250	13.41	34.75	264.1	0	0.13	6.05	NA	0.55	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
96	I8S-S60-N12	I8S	Station_60	A	2007-3-5T09:52:00	5	3	7	09:52:00	-42.51	95.01	20.34	3250	13.41	34.75	264.1	0	0.13	6.05	NA	0.55	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
97	I8S-S70-N01	I8S	Station_70	A	2007-3-8T12:35:00	8	3	7	12:35:00	-37.49	94.99	1010.82	4243	4.32	34.34	205.2	28.1	0	29.85	NA	2.05	NA	NA	NA	NA	NA	Summer	ISSG	Trades - Indian S. Subtropical Gyre Province
98	I8S-S70-N01	I8S	Station_70	A	2007-3-8T12:35:00	8	3	7	12:35:00	-37.49	94.99	1010.82	4243	4.32	34.34	205.2	28.1	0	29.85	NA	2.05	NA	NA	NA	NA	NA	Autumn	ISSG	Trades - Indian S. Subtropical Gyre Province
99	I8S-S70-N03	I8S	Station_70	A	2007-3-8T12:35:00	8	3	7	12:35:00	-37.49	94.99	702.82	4243	8.28	34.57	220.8	8.61	0	21.04	NA	1.45	NA	NA	NA	NA	NA	Summer	ISSG	Trades - Indian S. Subtropical Gyre Province
100	I8S-S70-N03	I8S	Station_70	A	2007-3-8T12:35:00	8	3	7	12:35:00	-37.49	94.99	702.82	4243	8.28	34.57	220.8	8.61	0	21.04	NA	1.45	NA	NA	NA	NA	NA	Autumn	ISSG	Trades - Indian S. Subtropical Gyre Province
101	I8S-S70-N05	I8S	Station_70	A	2007-3-8T12:35:00	8	3	7	12:35:00	-37.49	94.99	303.6	4243	11.01	34.91	250	2.72	0.01	11.33	NA	0.85	NA	NA	NA	NA	NA	Summer	ISSG	Trades - Indian S. Subtropical Gyre Province
102	I8S-S70-N05	I8S	Station_70	A	2007-3-8T12:35:00	8	3	7	12:35:00	-37.49	94.99	303.6	4243	11.01	34.91	250	2.72	0.01	11.33	NA	0.85	NA	NA	NA	NA	NA	Autumn	ISSG	Trades - Indian S. Subtropical Gyre Province
103	I8S-S70-N08	I8S	Station_70	A	2007-3-8T12:35:00	8	3	7	12:35:00	-37.49	94.99	102.41	4243	13.12	35.28	245.3	1.16	0.05	6.59	NA	0.57	NA	NA	NA	NA	NA	Summer	ISSG	Trades - Indian S. Subtropical Gyre Province
104	I8S-S70-N08	I8S	Station_70	A	2007-3-8T12:35:00	8	3	7	12:35:00	-37.49	94.99	102.41	4243	13.12	35.28	245.3	1.16	0.05	6.59	NA	0.57	NA	NA	NA	NA	NA	Autumn	ISSG	Trades - Indian S. Subtropical Gyre Province
